feature,importance
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,20.3370201587677
PREV_NAME_GOODS_CATEGORY_MedicalSupplies_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,551.9802403450012
PREV_NAME_GOODS_CATEGORY_OfficeAppliances_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,215.06385016441345
PREV_NAME_GOODS_CATEGORY_SportandLeisure_MEAN,158.25609862804413
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,615.172532081604
PREV_NAME_PORTFOLIO_Cards_MEAN,351.0104398727417
PREV_NAME_PORTFOLIO_Cars_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,590.9657778739929
PREV_NAME_PORTFOLIO_POS_MEAN,740.5563478469849
PREV_NAME_PORTFOLIO_XNA_MEAN,403.49228143692017
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,949.8925199508667
PREV_NAME_PRODUCT_TYPE_walkin_MEAN,2163.4625396728516
PREV_NAME_PRODUCT_TYPE_xsell_MEAN,673.8721399307251
PREV_CHANNEL_TYPE_APCashloan_MEAN,561.4496669769287
PREV_CHANNEL_TYPE_Cardealer_MEAN,0.0
PREV_CHANNEL_TYPE_Channelofcorporatesales_MEAN,306.90347015857697
PREV_CHANNEL_TYPE_Contactcenter_MEAN,349.4042897224426
PREV_CHANNEL_TYPE_Countrywide_MEAN,718.8302292823792
PREV_CHANNEL_TYPE_Creditandcashoffices_MEAN,688.8424010276794
PREV_CHANNEL_TYPE_RegionalLocal_MEAN,389.7292799949646
PREV_CHANNEL_TYPE_Stone_MEAN,461.5179982185364
PREV_NAME_SELLER_INDUSTRY_Autotechnology_MEAN,88.61382067203522
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,137.14410185813904
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,803.2141008377075
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,41.91605997085571
PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,1019.9123301506042
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,178.15464067459106
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,147.64959192276
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_MLMpartners_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,374.62895941734314
PREV_NAME_YIELD_GROUP_XNA_MEAN,667.292781829834
PREV_NAME_YIELD_GROUP_high_MEAN,2951.6117181777954
PREV_NAME_YIELD_GROUP_low_action_MEAN,2282.4298887252808
PREV_NAME_YIELD_GROUP_low_normal_MEAN,960.6984968185425
PREV_NAME_YIELD_GROUP_middle_MEAN,1020.3422436714172
PREV_PRODUCT_COMBINATION_CardStreet_MEAN,204.32833814620972
PREV_PRODUCT_COMBINATION_CardXSell_MEAN,266.6611409187317
PREV_PRODUCT_COMBINATION_Cash_MEAN,169.65481078624725
PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,961.7139959335327
PREV_PRODUCT_COMBINATION_CashStreetlow_MEAN,766.5841419696808
PREV_PRODUCT_COMBINATION_CashStreetmiddle_MEAN,341.67379808425903
PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,980.3286075592041
PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,844.212473154068
PREV_PRODUCT_COMBINATION_CashXSellmiddle_MEAN,325.9322500228882
PREV_PRODUCT_COMBINATION_POShouseholdwithinterest_MEAN,693.2491111755371
PREV_PRODUCT_COMBINATION_POShouseholdwithoutinterest_MEAN,284.50058126449585
PREV_PRODUCT_COMBINATION_POSindustrywithinterest_MEAN,759.5261092185974
PREV_PRODUCT_COMBINATION_POSindustrywithoutinterest_MEAN,95.29910016059875
PREV_PRODUCT_COMBINATION_POSmobilewithinterest_MEAN,378.60596990585327
PREV_PRODUCT_COMBINATION_POSmobilewithoutinterest_MEAN,168.49787139892578
PREV_PRODUCT_COMBINATION_POSotherwithinterest_MEAN,195.73705005645752
PREV_PRODUCT_COMBINATION_POSotherswithoutinterest_MEAN,0.0
PREV_PRODUCT_COMBINATION_nan_MEAN,0.0
APPROVED_AMT_ANNUITY_MIN,1121.4985095262527
APPROVED_AMT_ANNUITY_MAX,1500.4088461399078
APPROVED_AMT_ANNUITY_MEAN,2347.7396507263184
APPROVED_AMT_APPLICATION_MIN,1372.5247809886932
APPROVED_AMT_APPLICATION_MAX,1054.640986442566
APPROVED_AMT_APPLICATION_MEAN,509.4579780101776
APPROVED_AMT_CREDIT_MIN,1095.7929468154907
APPROVED_AMT_CREDIT_MAX,766.4957518577576
APPROVED_AMT_CREDIT_MEAN,961.280107498169
APPROVED_APP_CREDIT_PERC_MIN,1424.3276567459106
APPROVED_APP_CREDIT_PERC_MAX,1383.2718045711517
APPROVED_APP_CREDIT_PERC_MEAN,1222.5350975990295
APPROVED_APP_CREDIT_PERC_VAR,1058.3396888971329
APPROVED_AMT_DOWN_PAYMENT_MIN,349.36814975738525
APPROVED_AMT_DOWN_PAYMENT_MAX,3207.1683583259583
APPROVED_AMT_DOWN_PAYMENT_MEAN,804.1643099784851
APPROVED_AMT_GOODS_PRICE_MIN,1499.0550203323364
APPROVED_AMT_GOODS_PRICE_MAX,602.8438658714294
APPROVED_AMT_GOODS_PRICE_MEAN,467.57646083831787
APPROVED_HOUR_APPR_PROCESS_START_MIN,451.856641292572
APPROVED_HOUR_APPR_PROCESS_START_MAX,938.3330178260803
APPROVED_HOUR_APPR_PROCESS_START_MEAN,1345.5152139663696
APPROVED_RATE_DOWN_PAYMENT_MIN,324.58169996738434
APPROVED_RATE_DOWN_PAYMENT_MAX,506.4081687927246
APPROVED_RATE_DOWN_PAYMENT_MEAN,721.4664688110352
APPROVED_DAYS_DECISION_MIN,1662.1199712753296
APPROVED_DAYS_DECISION_MAX,1980.2845690250397
APPROVED_DAYS_DECISION_MEAN,1325.530204296112
APPROVED_CNT_PAYMENT_MEAN,8159.529799699783
APPROVED_CNT_PAYMENT_SUM,2222.168741941452
REFUSED_AMT_ANNUITY_MIN,1256.2297101020813
REFUSED_AMT_ANNUITY_MAX,157.68393993377686
REFUSED_AMT_ANNUITY_MEAN,445.542929649353
REFUSED_AMT_APPLICATION_MIN,591.7336010932922
REFUSED_AMT_APPLICATION_MAX,585.5680902004242
REFUSED_AMT_APPLICATION_MEAN,275.8442506790161
REFUSED_AMT_CREDIT_MIN,1185.230209350586
REFUSED_AMT_CREDIT_MAX,437.18085050582886
REFUSED_AMT_CREDIT_MEAN,275.36975288391113
REFUSED_APP_CREDIT_PERC_MIN,2376.9749394655228
REFUSED_APP_CREDIT_PERC_MAX,400.65829944610596
REFUSED_APP_CREDIT_PERC_MEAN,635.7039036750793
REFUSED_APP_CREDIT_PERC_VAR,458.4270815849304
REFUSED_AMT_DOWN_PAYMENT_MIN,26.51359987258911
REFUSED_AMT_DOWN_PAYMENT_MAX,102.7521800994873
REFUSED_AMT_DOWN_PAYMENT_MEAN,89.93115901947021
REFUSED_AMT_GOODS_PRICE_MIN,466.7739510536194
REFUSED_AMT_GOODS_PRICE_MAX,337.5259623527527
REFUSED_AMT_GOODS_PRICE_MEAN,142.2657299041748
REFUSED_HOUR_APPR_PROCESS_START_MIN,203.98709058761597
REFUSED_HOUR_APPR_PROCESS_START_MAX,155.68970918655396
REFUSED_HOUR_APPR_PROCESS_START_MEAN,364.9509906768799
REFUSED_RATE_DOWN_PAYMENT_MIN,8.06445026397705
REFUSED_RATE_DOWN_PAYMENT_MAX,148.81657028198242
REFUSED_RATE_DOWN_PAYMENT_MEAN,201.9710602760315
REFUSED_DAYS_DECISION_MIN,629.130434513092
REFUSED_DAYS_DECISION_MAX,1432.0372388362885
REFUSED_DAYS_DECISION_MEAN,1228.6183438301086
REFUSED_CNT_PAYMENT_MEAN,922.1732230186462
REFUSED_CNT_PAYMENT_SUM,394.6062705516815
POS_MONTHS_BALANCE_MAX,2714.118004798889
POS_MONTHS_BALANCE_MEAN,2768.600135087967
POS_MONTHS_BALANCE_SIZE,5829.3360875844955
POS_SK_DPD_MAX,240.4033591747284
POS_SK_DPD_MEAN,662.223338842392
POS_SK_DPD_DEF_MAX,1290.1822457313538
POS_SK_DPD_DEF_MEAN,3602.3073201179504
POS_NAME_CONTRACT_STATUS_Active_MEAN,2090.688640832901
POS_NAME_CONTRACT_STATUS_Amortizeddebt_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Approved_MEAN,29.581689834594727
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,1573.4205017089844
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Returnedtothestore_MEAN,556.6495184898376
POS_NAME_CONTRACT_STATUS_Signed_MEAN,233.25140857696533
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0.0
POS_COUNT,413.4276785850525
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,708.1253976821899
INSTAL_DPD_MAX,1328.1322491168976
INSTAL_DPD_MEAN,9696.368796110153
INSTAL_DPD_SUM,1043.9785776138306
INSTAL_DBD_MAX,1699.4680275917053
INSTAL_DBD_MEAN,2274.5411348342896
INSTAL_DBD_SUM,3221.9300198554993
INSTAL_PAYMENT_PERC_MAX,290.15757846832275
INSTAL_PAYMENT_PERC_MEAN,4229.86897277832
INSTAL_PAYMENT_PERC_SUM,1507.851487159729
INSTAL_PAYMENT_PERC_VAR,1048.844689488411
INSTAL_PAYMENT_DIFF_MAX,1824.330135345459
INSTAL_PAYMENT_DIFF_MEAN,4293.684386968613
INSTAL_PAYMENT_DIFF_SUM,1585.6697821617126
INSTAL_PAYMENT_DIFF_VAR,875.8892316818237
INSTAL_AMT_INSTALMENT_MAX,2866.0679993629456
INSTAL_AMT_INSTALMENT_MEAN,1583.1647520065308
INSTAL_AMT_INSTALMENT_SUM,2075.189934015274
INSTAL_AMT_PAYMENT_MIN,2765.4851717948914
INSTAL_AMT_PAYMENT_MAX,2171.8767800331116
INSTAL_AMT_PAYMENT_MEAN,3053.3904638290405
INSTAL_AMT_PAYMENT_SUM,6405.871541261673
INSTAL_DAYS_ENTRY_PAYMENT_MAX,5706.552097082138
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,2972.2491159439087
INSTAL_DAYS_ENTRY_PAYMENT_SUM,3688.493476867676
INSTAL_COUNT,957.6443157196045
CC_MONTHS_BALANCE_MIN,0.0
CC_MONTHS_BALANCE_MAX,132.34966945648193
CC_MONTHS_BALANCE_MEAN,180.6630997657776
CC_MONTHS_BALANCE_SUM,73.91884088516235
CC_MONTHS_BALANCE_VAR,98.10829901695251
CC_AMT_BALANCE_MIN,705.7765445709229
CC_AMT_BALANCE_MAX,257.48426151275635
CC_AMT_BALANCE_MEAN,744.671872138977
CC_AMT_BALANCE_SUM,418.21630477905273
CC_AMT_BALANCE_VAR,323.4765419960022
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,99.26130962371826
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,83.47089004516602
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,964.9681191444397
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,427.0993094444275
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,362.8910584449768
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,478.5815737247467
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,724.9166903495789
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,361.0126795768738
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,618.4814896583557
CC_AMT_DRAWINGS_CURRENT_MIN,31.62336039543152
CC_AMT_DRAWINGS_CURRENT_MAX,215.45954036712646
CC_AMT_DRAWINGS_CURRENT_MEAN,585.778383731842
CC_AMT_DRAWINGS_CURRENT_SUM,615.6064295768738
CC_AMT_DRAWINGS_CURRENT_VAR,319.84469962120056
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,35.275229930877686
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,76.82549047470093
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,159.8091402053833
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_POS_CURRENT_MAX,106.77318000793457
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,125.26805973052979
CC_AMT_DRAWINGS_POS_CURRENT_SUM,545.5113949775696
CC_AMT_DRAWINGS_POS_CURRENT_VAR,228.64619970321655
CC_AMT_INST_MIN_REGULARITY_MIN,0.0
CC_AMT_INST_MIN_REGULARITY_MAX,100.536940574646
CC_AMT_INST_MIN_REGULARITY_MEAN,196.0587878227234
CC_AMT_INST_MIN_REGULARITY_SUM,109.26766014099121
CC_AMT_INST_MIN_REGULARITY_VAR,550.6508975028992
CC_AMT_PAYMENT_CURRENT_MIN,0.0
CC_AMT_PAYMENT_CURRENT_MAX,261.342324256897
CC_AMT_PAYMENT_CURRENT_MEAN,928.0305193662643
CC_AMT_PAYMENT_CURRENT_SUM,855.6442356109619
CC_AMT_PAYMENT_CURRENT_VAR,192.49574899673462
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,11.714589595794678
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,133.3747787475586
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,369.26808047294617
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,399.5700612068176
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,362.37010860443115
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,237.2938995361328
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,294.3793478012085
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,1553.9783353805542
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,198.64294958114624
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,163.91171026229858
CC_AMT_RECIVABLE_MIN,28.355130195617676
CC_AMT_RECIVABLE_MAX,287.23648834228516
CC_AMT_RECIVABLE_MEAN,373.90665197372437
CC_AMT_RECIVABLE_SUM,361.747261762619
CC_AMT_RECIVABLE_VAR,253.60992908477783
CC_AMT_TOTAL_RECEIVABLE_MIN,0.0
CC_AMT_TOTAL_RECEIVABLE_MAX,104.26770114898682
CC_AMT_TOTAL_RECEIVABLE_MEAN,215.95814990997314
CC_AMT_TOTAL_RECEIVABLE_SUM,86.23256015777588
CC_AMT_TOTAL_RECEIVABLE_VAR,85.06647205352783
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,115.721360206604
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,7620.021191596985
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,289.1676481962204
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,1811.3609414100647
CC_CNT_DRAWINGS_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_CURRENT_MAX,826.9934527873993
CC_CNT_DRAWINGS_CURRENT_MEAN,1171.0323796272278
CC_CNT_DRAWINGS_CURRENT_SUM,192.0544171333313
CC_CNT_DRAWINGS_CURRENT_VAR,2545.5105390548706
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,31.647520065307617
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_POS_CURRENT_MAX,451.78615522384644
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,501.60651993751526
CC_CNT_DRAWINGS_POS_CURRENT_SUM,93.48289918899536
CC_CNT_DRAWINGS_POS_CURRENT_VAR,333.97225999832153
CC_CNT_INSTALMENT_MATURE_CUM_MIN,36.34945058822632
CC_CNT_INSTALMENT_MATURE_CUM_MAX,26.8154399394989
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,533.8538794517517
CC_CNT_INSTALMENT_MATURE_CUM_SUM,109.35083103179932
CC_CNT_INSTALMENT_MATURE_CUM_VAR,231.00931024551392
CC_SK_DPD_MIN,0.0
CC_SK_DPD_MAX,171.52879095077515
CC_SK_DPD_MEAN,139.61337089538574
CC_SK_DPD_SUM,62.259418964385986
CC_SK_DPD_VAR,55.58828163146973
CC_SK_DPD_DEF_MIN,0.0
CC_SK_DPD_DEF_MAX,0.0
CC_SK_DPD_DEF_MEAN,606.1681275367737
CC_SK_DPD_DEF_SUM,0.0
CC_SK_DPD_DEF_VAR,97.35263872146606
CC_NAME_CONTRACT_STATUS_Active_MIN,0.0
CC_NAME_CONTRACT_STATUS_Active_MAX,0.0
CC_NAME_CONTRACT_STATUS_Active_MEAN,28.75920009613037
CC_NAME_CONTRACT_STATUS_Active_SUM,120.73774147033691
CC_NAME_CONTRACT_STATUS_Active_VAR,39.6786105632782
CC_NAME_CONTRACT_STATUS_Approved_MAX,0.0
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_SUM,0.0
CC_NAME_CONTRACT_STATUS_Approved_VAR,0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN,0.0
CC_NAME_CONTRACT_STATUS_Completed_MAX,0.0
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Completed_SUM,0.0
CC_NAME_CONTRACT_STATUS_Completed_VAR,0.0
CC_NAME_CONTRACT_STATUS_Demand_MIN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX,0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM,0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR,0.0
CC_NAME_CONTRACT_STATUS_Refused_MAX,0.0
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_SUM,0.0
CC_NAME_CONTRACT_STATUS_Refused_VAR,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_MAX,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_SUM,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_VAR,0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MAX,0.0
CC_NAME_CONTRACT_STATUS_Signed_MEAN,13.68248987197876
CC_NAME_CONTRACT_STATUS_Signed_SUM,0.0
CC_NAME_CONTRACT_STATUS_Signed_VAR,0.0
CC_COUNT,0.0
